cuce,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado,cronograma
20-1306-00-1048567-0-E,1,5612000,43400,ADQUISICION DE MOBILIARIO PARA EQUIPAR EL CONSULTORIO DE ATENCION MEDICA EN LA RECIDENCIA COVID DEL MUNICIPIO DE COLCAPIRHUA,GLOBAL,1,,,CENTELLAS ORTIZ ALEJANDRO RICARDO,38150,38150,1,38150,38150,Contratado,Cronograma
20-1301-00-1100718-1-1,1,4110000,43400,ESTERILIZADOR A BAJA TEMPERATURA,EQUIPO,1,1350000,1350000,,,,1,1350000,1350000,Contratado,Cronograma 0
21-0046-00-1161801-1-1,1,1235210,34200,Alcoholes o sus sustitutos - ALCOHOL LIQUIDO AL 70% (PRESENTACIÓN 1 LITRO),FRASCO,2307,130,29991,,,,2307,105,24223.5,Contratado,Cronograma 0
22-0906-03-1191869-1-1,1,1214190,34200,Oxígeno o - OXIGENO,GAS,833,60,49980,,,,833,60,49980,Contratado,Cronograma 0
20-0512-00-1036261-0-E,1,4618000,39100.0,GUANTES DE LATEX,PARES,600,,,GOMEZ TRINCADO PAMELA SAMANTA,1.3,780,,,,Resuelto,Cronograma
20-0512-00-1036261-0-E,2,4412000,34200.0,ALCOHOL EN GEL DE 360ML,PIEZAS,600,,,GOMEZ TRINCADO PAMELA SAMANTA,31.5,18900,,,,Resuelto,Cronograma
20-0512-00-1036261-0-E,3,4618000,33300.0,BARBIJOS N 95,UNIDAD,600,,,GOMEZ TRINCADO PAMELA SAMANTA,49.3,29580,,,,Resuelto,Cronograma
20-0512-00-1036261-0-E,4,4213000,34500.0,BARBIJOS NORMALES,UNIDAD,600,,,GOMEZ TRINCADO PAMELA SAMANTA,0.7,420,,,,Resuelto,Cronograma
20-1605-00-1047898-0-E,1,9010000,31150.0,PROGRAMA PREVENCION CONTROL Y ATENCION DEL CORONA VIRUS (SERVICIO DE ALIMENTACION PARA PACIENTES EN LA SALA DE AISLAMIENTO COVID - 19),GLOBAL,1,,,PRIZA QUISPE HILARION,45000,45000,,,,Contratado,Cronograma
20-0147-00-1085652-1-1,1,4713000,39100,Detergente,Bolsas,110,150,1650,CORTEZ TINEO DANIEL ERNESTO,150,1650,,,1650,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,2,4713000,39100,Limpia baños,Pzas.,120,180,2160,CORTEZ TINEO DANIEL ERNESTO,180,2160,,,2160,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,3,4713000,39100,Haragán,Pzas.,30,105,315,CORTEZ TINEO DANIEL ERNESTO,105,315,,,315,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,4,4713000,39100,Bolsas negra,Piezas,1800,10,1800,CORTEZ TINEO DANIEL ERNESTO,10,1800,,,1800,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,5,4713000,39100,Papel higiénico,Paquete,20,360,720,CORTEZ TINEO DANIEL ERNESTO,360,720,,,720,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,6,4713000,39100,Cepillo de plástico grande de mano,Pzas.,30,80,240,CORTEZ TINEO DANIEL ERNESTO,80,240,,,240,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,7,4713000,39100,Baldes de plastico de 10 Lts.,Pzas.,20,170,340,CORTEZ TINEO DANIEL ERNESTO,170,340,,,340,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,8,4713000,39100,Goma para destapar baños,Pzas.,20,130,260,CORTEZ TINEO DANIEL ERNESTO,130,260,,,260,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,9,4713000,39100,Trapeador mopa microfibra,Pzas.,30,200,600,CORTEZ TINEO DANIEL ERNESTO,200,600,,,600,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,10,4712000,34200,Lavandina,litros,450,150,6750,CORTEZ TINEO DANIEL ERNESTO,150,6750,,,6750,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,11,4713000,39100,Trapo de limpieza,Pzas.,120,50,600,CORTEZ TINEO DANIEL ERNESTO,50,600,,,600,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,12,4713000,39100,Gomas para pisos,Pzas.,100,450,4500,CORTEZ TINEO DANIEL ERNESTO,450,4500,,,4500,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,13,4713000,39100,Basureros de plastico,Pzas.,20,900,1800,CORTEZ TINEO DANIEL ERNESTO,900,1800,,,1800,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,14,4713000,39100,Basurero,Pzas.,140,440,6160,CORTEZ TINEO DANIEL ERNESTO,440,6160,,,6160,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,15,4713000,39100,Ambientador para baños,Pzas.,60,40,240,CORTEZ TINEO DANIEL ERNESTO,40,240,,,240,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,16,4713000,39100,Guantes,Pares,30,60,180,CORTEZ TINEO DANIEL ERNESTO,60,180,,,180,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,17,4713000,39100,Plumero con mango de madera,Pzas.,20,250,500,CORTEZ TINEO DANIEL ERNESTO,250,500,,,500,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,18,4713000,39100,Cepillo para limpiar baños,Pzas.,20,140,280,CORTEZ TINEO DANIEL ERNESTO,140,280,,,280,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,19,4713000,39100,Limpia vidrios Spray,Pzas.,30,135,405,CORTEZ TINEO DANIEL ERNESTO,135,405,,,405,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,20,4713000,39100,Bolsas negra,Paquetes,250,130,3250,CORTEZ TINEO DANIEL ERNESTO,130,3250,,,3250,Resuelto,Cronograma 0
20-0147-00-1085652-1-1,21,4713000,39100,Ambientador en SPRAY,Pzas.,1200,12001,14400,CORTEZ TINEO DANIEL ERNESTO,12002,144001,0,1,144002,Resuelto,
20-0147-00-1085652-1-1,22,4713000,39100,Levanta basura,Pzas.,200,100,200,CORTEZ TINEO DANIEL ERNESTO,100,200,,,200,Resuelto,
20-0147-00-1085652-1-1,23,4713000,39100,Jabón neutro,Pzas.,1200,30,360,CORTEZ TINEO DANIEL ERNESTO,30,360,,,360,Resuelto,
20-0147-00-1085652-1-1,24,4713000,39100,Jabón líquido,Pzas.,1200,170,2040,CORTEZ TINEO DANIEL ERNESTO,170,2040,,,2040,Resuelto,
20-0147-00-1085652-1-1,25,4713000,39100,Repasadores de muebles,Unidades,1000,55,550,CORTEZ TINEO DANIEL ERNESTO,55,550,,,550,Resuelto,
20-0147-00-1085652-1-1,26,4713000,39100,Jaboncillo,Pzas.,1200,55,660,CORTEZ TINEO DANIEL ERNESTO,55,660,,,660,Resuelto,
20-0147-00-1085652-1-1,27,4713000,39100,Escobas,Pzas.,300,190,570,CORTEZ TINEO DANIEL ERNESTO,190,570,,,570,Resuelto,
20-0147-00-1085652-1-1,28,4213000,33300,Gorro,Pieza,1080,20,2160,GUTIERREZ PEREZ EULISES JAVIER,20,2160,1080,20,2160,Contratado,
20-0147-00-1085652-1-1,29,5310000,33200,Colchas simples,Piezas,1300,700,91000,GUTIERREZ PEREZ EULISES JAVIER,700,91000,1300,700,91000,Contratado,
20-0147-00-1085652-1-1,30,4713000,33300,Guantes desechables,cajas,800,750,60000,GUTIERREZ PEREZ EULISES JAVIER,750,60000,800,750,60000,Contratado,
20-0147-00-1085652-1-1,31,5310000,33200,Toallas,juego,1000,1500,1500,GUTIERREZ PEREZ EULISES JAVIER,1200,1200,1000,1200,1200,Contratado,
20-0147-00-1085652-1-1,32,4713000,33300,Protector respiratorio,Udd,1080,25,2700,GUTIERREZ PEREZ EULISES JAVIER,25,2700,1080,25,2700,Contratado,
20-0147-00-1085652-1-1,33,5310000,33300,Gafas protectoras,Udd,1200,400,48000,GUTIERREZ PEREZ EULISES JAVIER,400,48000,1200,400,48000,Contratado,
20-0147-00-1085652-1-1,34,4213000,33300,Bata hospitalaria,Piezas,7000,1500,10500,GUTIERREZ PEREZ EULISES JAVIER,1300,9100,7000,1300,9100,Contratado,
20-0147-00-1085652-1-1,35,4213000,33300,Cubre botas,Pieza,1080,25,2700,GUTIERREZ PEREZ EULISES JAVIER,25,2700,1080,25,2700,Contratado,
20-0147-00-1085652-1-1,36,5310000,33200,juego Sabana,juego,7600,1300,9880,GUTIERREZ PEREZ EULISES JAVIER,1300,9880,7600,1300,9880,Contratado,
20-0147-00-1085652-1-1,37,5310000,33200,Almohadas + fundas,Piezas,1300,600,78000,GUTIERREZ PEREZ EULISES JAVIER,600,78000,1300,600,78000,Contratado,
20-0147-00-1085652-1-1,38,4713000,34200,alcohol,Litro,18000,2925,5265,GUTIERREZ PEREZ EULISES JAVIER,2925,5265,18000,2925,5265,Contratado,
20-0147-00-1085652-1-1,39,4713000,34500,Atomizador,Pzas.,1200,260,31200,GUTIERREZ PEREZ EULISES JAVIER,260,31200,1200,260,31200,Contratado,
20-0147-00-1085652-1-1,40,4214000,43400,Monitor portátil,Pieza,100,19700,19700,Unnamed: 0,1,2,3,4,5,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,41,4214000,43400,Nebulizador,Equipo,10,90000,90000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,42,4214000,43400,Sillas de ruedas,Pieza,10,1050,1050,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,43,4214000,43400,Cama hospitalaria,Piezas,100,10500,105000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,44,4214000,39400,Tensiómetro profesional,Pieza,20,25000,50000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,45,4214000,43400,Oxímetro,Equipo,10,45000,45000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,46,4214000,39400,Estetoscopio,Pieza,50,25000,1250,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,47,4214000,43400,Gasómetro portátil con impresora incorporada con cartuchos,Equipo,10,157000,157000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,48,4214000,43400,Termometro infrarrojo,Equipo,10,62000,62000,,,,,,,Las propuestas no cumplieron aspectos,
20-0147-00-1085652-1-1,49,4214000,43400,Generador de oxígeno,Equipo,10,14700,14700,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,50,4214000,43400,Glucómetro,Equipo,10,40000,40000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1085652-1-1,51,4411000,34500,Vasos desechable,paquete,1000,1000,1000,GUTIERREZ PEREZ EULISES JAVIER,1000,1000,1000,1000,1000,Contratado,
20-0147-00-1085652-1-1,52,4214000,34500,Pato urinario,Pieza,100,2880,28800,GUTIERREZ PEREZ EULISES JAVIER,2880,28800,100,2880,28800,Contratado,
20-0147-00-1085652-1-1,53,4411000,43110,Dispensador con su bidon de agua,Equipo,10,2000,2000,GUTIERREZ PEREZ EULISES JAVIER,2000,2000,10,2000,2000,Contratado,
20-0147-00-1085652-1-1,54,4411000,32100,Papel,Resma,10,3500,3500,GUTIERREZ PEREZ EULISES JAVIER,3500,3500,10,3500,3500,Contratado,
20-0147-00-1085652-1-1,55,5214000,43400,Secadora,Equipo,10,5000,5000,GUTIERREZ PEREZ EULISES JAVIER,5000,5000,10,5000,5000,Contratado,
20-0147-00-1085652-1-1,56,5212000,43110,Camas de madera 1 plaza,Piezas,30,45000,1350,GUTIERREZ PEREZ EULISES JAVIER,45000,1350,30,45000,1350,Contratado,
20-0147-00-1085652-1-1,57,5612000,43110,Sillas de  madera,Piezas,50,10000,50000,GUTIERREZ PEREZ EULISES JAVIER,10000,50000,50,10000,50000,Contratado,
20-0147-00-1085652-1-1,58,5215000,39300,Jarra electrica 2 litros,Piezas,10,14000,14000,GUTIERREZ PEREZ EULISES JAVIER,14000,14000,10,14000,14000,Contratado,
20-0147-00-1085652-1-1,59,4410000,43120,Impresora,Pza.,10,2000,2000,GUTIERREZ PEREZ EULISES JAVIER,2000,2000,10,2000,2000,Contratado,
20-0147-00-1085652-1-1,60,4411000,39500,Tablero de campo,Pza,50,3000,15000,GUTIERREZ PEREZ EULISES JAVIER,3000,15000,50,3000,15000,Contratado,
20-0147-00-1085652-1-1,61,4411000,43120,Bolígrafos,Pza.,360,200,7200,GUTIERREZ PEREZ EULISES JAVIER,200,7200,360,200,7200,Contratado,
20-0147-00-1085652-1-1,62,4410000,43120,Portátil,Equipo,10,10500,10500,GUTIERREZ PEREZ EULISES JAVIER,10500,10500,10,10500,10500,Contratado,
20-0147-00-1085652-1-1,63,5215000,43110,Vitrina,Pieza,20,5000,10000,GUTIERREZ PEREZ EULISES JAVIER,5000,10000,20,5000,10000,Contratado,
20-0147-00-1085652-1-1,64,4214000,34500,Chata urinaria,Pieza,100,5900,59000,GUTIERREZ PEREZ EULISES JAVIER,5900,59000,100,5900,59000,Contratado,
20-0147-00-1085652-1-1,65,5214000,43110,Heladera de dos puertas 170 litros,Equipo,10,2200,2200,GUTIERREZ PEREZ EULISES JAVIER,2200,2200,10,2200,2200,Contratado,
20-0147-00-1085652-1-1,66,4411000,39500,Folder con fastener,Pza.,600,200,12000,GUTIERREZ PEREZ,200,12000,600,200,12000,Contratado,
20-0147-00-1085652-1-1,67,5214000,43400,Lavadora grandes 13 kg,Equipo,100,4720,4720,GUTIERREZ PEREZ EULISES JAVIER,4720,4720,10,4720,4720,Contratado,
20-0147-00-1085652-1-1,68,5610000,43110,Mesa de madera,Piezas,500,17000,85000,GUTIERREZ PEREZ EULISES JAVIER,17000,85000,50,17000,85000,Contratado,
20-0147-00-1085652-1-1,69,5212000,33200,colchón,pieza,300,40000,1200,GUTIERREZ PEREZ EULISES JAVIER,40000,1200,30,40000,1200,Contratado,
20-0147-00-1085652-1-1,70,5121000,34200,Acetilcisteina,Sobres,1260,757,9538.2,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,71,5121000,34200,Branulas,Pieza,6000,60,36000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,72,5121000,34200,Solucion glucosada 05%,frasco,42000,160,6720,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,73,5121000,34200,Acido acetil salicilico,Comprimi do,60000,4,24000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,74,5121000,34200,Aspirina,Comprimi do,60000,4,24000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,75,5121000,34200,Omega 3,Comprimi do,60000,266,1596,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,76,5121000,34200,Complejo B,Comprimi do,90000,33,29700,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,77,5121000,34200,Complejo B,Comprimi do,90000,33,29700,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,78,5121000,34200,Ambroxol,Frasco,18000,1995,3591,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,79,5121000,34200,Ibuprofeno,Comprimi do,90000,9,81000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,80,5121000,34200,Jeringa,Pieza,42000,20,84000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,81,5121000,34200,Sulfato de zinc,Comprimi do,1200,41,4920,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,82,5121000,34200,Vitramina C,Ampollas,30000,13,3900,,,,,,,No se presentaron,
20-0147-00-1085652-1-1,83,5121000,34200,Complejo B,Comprimi do,9000,33,29700,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,84,5121000,34200,Comprimido,Frasco,630,4513,2843.19,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,85,5121000,34200,Omeprazol,Comprimi do,6000,25,1500,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,86,5121000,34200,Dextrometorfano,Frasco,1800,1124,2023.2,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,87,5121000,34200,Ibuprofeno,Comprimi do,9000,4,36000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,88,5121000,34200,Paracetamol,Comprimi do,9000,2,18000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,89,5121000,34200,Multivitaminas,Jarabe,600,2711,1626.6,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,90,5121000,34200,Vitramina C,Comprimi d,6000,15,9000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,91,5121000,34200,Antigripal,Comprimi do,9000,15,1350,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,92,5121000,34200,Solucion Fisiologica 09%,frasco,4200,150,6300,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,93,5121000,34200,Solucion ringer normal,frasco,4200,160,6720,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,94,5121000,34200,Sales de rehidratación,Sobres,3000,30,90000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,95,5121000,34200,Jeringa,Pieza,4200,10,42000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,96,5121000,34200,Jeringa,Pieza,4200,10,42000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,97,5121000,34200,Equipo de venoclisis,Pieza,600,60,36000,,,,,,,No se presentaron proponentes,
20-0147-00-1085652-1-1,98,5121000,34200,Zinc,Comprimi do,6000,72,43200,,,,,,,No se presentaron proponentes,
20-1260-00-1084730-1-1,1,4213000,33300,"PREVENCIÓN, CONTROL Y ATENCIÓN DEL CORONAVIRUS (ADQUISICIÓN DE IMPLEMENTOS DE BIOSEGURIDAD PARA EL PERSONAL DE SALUD DEL MUNICIPIO)",GLOBAL,1,29760,29760,,,,1,29760,29760,Contratado,Cronograma 0
20-1604-00-1039870-0-E,1,4214000,34200,ALCOHOL EN GEL  1000 ML,FRASCO,1000,,,INMEDENT S.R.L.,50,50000,1000,50,50000,Contratado,Cronograma
21-0901-00-1156075-1-1,1,1017170,34200,"Fungicidas - FUNGICIDA PREVENTIVO, CURATIVO Y ANTIESPORULANTE",FRASCO DE 250 ML,79300,1350,107055,MOROCHI ANCALLE OMAR,1000,79300,7930,1000,79300,Contratado,Cronograma 0
21-1201-00-1174460-1-1,1,5115200,34200,Atracurio - ATRACURIO BESILATO 10 MG/ML [M0301],INYECTA BLE,3125,160,50000,,,,3125,108,33750,Contratado,Cronograma 0
21-0046-33-1155646-1-1,1,1216150,34200,Kits de reactivos - ELISA PARA IGG SARS-COV-2 CUALITATIVO,KIT,1,3700,3700,,,,1,3700,3700,Contratado,Cronograma 0
21-0046-33-1155646-1-1,2,1216150,34200,Kits de reactivos - ELISA PARA IGG SARS-COV-2 CUANTITATIVO,KIT,4,4400,17600,,,,4,4400,17600,Contratado,Cronograma 0
20-1311-00-1048629-0-E,1,4213000,34200,"PREVENCION, CONTROL Y ATENCIÓN DEL CORONAVIRUS (ADQUISICIÓN DE DISPOSITIVOS Y EQUIPOS MÉDICOS",GLOBAL,1,,,TERRAZAS RIVAS MIGUEL ANGEL,37860,37860,1,37860,37860,Contratado,Cronograma
20-1303-00-1041808-0-E,1,2712000,43700,MOTOFUMIGADOR MARCA MORI CON MOTOR MITSUBISHI MOD. THP 250,PIEZA,10,,,DISTRIBUIDORA SAN RAFAEL LTDA.,2889,28890,10,2889,28890,Contratado,Cronograma
20-1731-00-1099409-1-1,1,4213000,34200,ADQUISICION DE 1150 CAJAS DE BARBIJOS QUIRURGICOS DESCARTABLES PARA ATENCION INTEGRAL DEL CORONAVIRUS (COVID19) AREA DE SALUD DEL MUNICIPIO DE PAMPAGRANDE,CAJAS,1150,290,33350,,,,1150,289,33235,Contratado,Cronograma 0
20-1731-00-1099409-1-1,2,4213000,34200,ADQUISICION 900 BARBIJOS N95 PARA ATENCION INTEGRAL DEL CORONAVIRUS (COVID19) AREA DE SALUD DEL MUNICIPIO DE PAMPAGRANDE,PIEZA,90000,170,15300,,,,90000,169,15210,Contratado,Cronograma 0
21-0902-21-1144688-1-1,1,1214190,34200,Oxígeno o - Oxigeno medicinal gas 99%,M3,18084,14,253176,3 H INDUSTRIALES S.R.L.,14,253176,18084,14,253176,Contratado,Cronograma 0
21-0902-21-1144688-1-1,2,1214190,34200,Oxígeno o - OXIGENO MEDICINAL LIQUIDO,kilos,57444,13,746772,3 H INDUSTRIALES S.R.L.,13,746772,57444,13,746772,Contratado,Cronograma 0
20-1312-00-1040473-0-E,1,5121000,39100,"PREVENCION, CONTROL Y ATENCION DEL CORONAVIRUS (ADQUISICION DE INSUMOS DE DESINFECCION PARA EL PERSONAL)",GLOBAL,1,,,MULTI INTERNACIONAL S.R.L.,21340,21340,1,21340,21340,Contratado,Cronograma
20-0417-02-1094796-1-1,1,5121000,34200,TEST DE COVID- 191IGM/LGG,PIEZA,500,70,35000,,,,500,34,17000,Contratado,Cronograma 0
20-1268-00-1041004-0-E,1,4214000,43400.0,COMPRA DE EQUIPOS DE BIOSEGURIDAD E INSUMOS MEDICOS POR EMERGENCIA SANITARIA NACIONAL COVID-19 PARA EL MUNICIPIO DE SAN BUENAVENTURA,LOTE,1,,,CHAVEZ SUAREZ DE YAÑEZ MARIA KATTIA,51500,51500,,,,Contratado,Cronograma
21-1307-00-1141698-1-1,1,8011160,25220,Necesidades de dotación de personal medico  temporal - LIC. EN ENFERMERIA XII HCL,MES,6.53,3000,9000,EUGENIA VERDUGUEZ MONTA?,3000,9000,6.53,3000,19600,Contratado,Cronograma 0
21-1307-00-1141698-1-1,2,8011160,25220,Necesidades de dotación de personal medico  temporal - LABORATORISTA III HCL,MES,6.53,3200,9600,JIMI FLORES MOLLO,3200,9600,6.53,3200,20906.67,Contratado,Cronograma 0
21-1307-00-1141698-1-1,3,8011160,25220,Necesidades de dotación de personal medico  temporal - LIMPIEZA III HCL,MES,3,2340,7020,RICARDA VEIZAGA HONOR,2340,7020,3,2340,7020,Contratado,Cronograma 0
21-1307-00-1141698-1-1,4,8011160,25220,Necesidades de dotación de personal medico  temporal - LIMPIEZA IV HCL,MES,6.53,2340,7020,GIOVANA CAERO CONTRERAS,2340,7020,6.53,2340,15288,Contratado,Cronograma 0
21-1307-00-1141698-1-1,5,8011160,25220,Necesidades de dotación de personal medico  temporal - LIC. EN ENFERMERIA XIV HCL,MES,6.53,3000,9000,NORA SORIA CABRERA,3,9,653.1,3,19600,Contratado,
21-1307-00-1141698-1-1,6,8011160,25220,Necesidades de dotación de personal medico  temporal - LIC. EN ENFERMERIA XV HCL,MES,6.53,3000,9000,SANDIVEL PONCE LAZARTE,3000,9000,6.53,3000,19600,Contratado,
21-1307-00-1141698-1-1,7,8011160,25220,Necesidades de dotación de personal medico  temporal - AUXILIAR DE ENFERMERIA X HCL,MES,3,2560,7680,SANDRA SOLEDAD ROJAS VALLEJOS,2560,7680,3,2560,7680,Contratado,
21-1307-00-1141698-1-1,8,8011160,25220,Necesidades de dotación de personal medico  temporal - AUXILIAR DE ENFERMERIA IX HCL,MES,6.53,2560,7680,CARMEN CANDIDA HINOJOSA FERNANDEZ,2560,7680,6.53,2560,16725.329999999998,Contratado,
21-1307-00-1141698-1-1,9,8011160,25220,Necesidades de dotación de personal medico  temporal - MEDICO GENERAL VIII,MES,6.53,4600,13800,JHONATHAN TORREZ VERA,4600,13800,6.53,4600,30053.329999999998,Contratado,
21-1307-00-1141698-1-1,10,8011160,25220,Necesidades de dotación de personal medico  temporal - AUXILIAR DE ENFERMERIA VIII HCL,MES,6.53,2560,7680,VIVIANA ROJAS ESCOBAR,2560,7680,6.53,2560,16725.329999999998,Contratado,
21-1307-00-1141698-1-1,11,8011160,25220,Necesidades de dotación de personal medico  temporal - MEDICO GENERAL VI,MES,6.53,4600,13800,DANIEL PRIMO CACERES GABRIEL,4600,13800,6.53,4600,30053.329999999998,Contratado,
21-1307-00-1141698-1-1,12,8011160,25220,Necesidades de dotación de personal medico  temporal - MEDICO GENERAL VII,MES,6.53,4600,13800,BRENDA ASTRID ANDIA CHOQUE,4600,13800,6.53,4600,30053.329999999998,Contratado,
21-1307-00-1141698-1-1,13,8011160,25220,Necesidades de dotación de personal medico  temporal - MEDICO GENERAL IX,MES,3,4600,13800,MARY ISABEL AYALA QUISPE,4600,13800,3,4600,13800,Contratado,
21-1307-00-1141698-1-1,14,8011160,25220,Necesidades de dotación de personal medico  temporal - LIC. EN ENFERMERIA XIII HCL,MES,3,3000,9000,YESICA BIANCA LEON QUISPE,3000,9000,,,9000,Resuelto,
21-1307-00-1141698-1-1,15,8011160,25220,Necesidades de dotación de personal medico  temporal - AUXILIAR DE ENFERMERIA VII HCL,MES,3,2560,7680,ELIZABETH CALUCHO GARCIA,2560,7680,3,2560,7680,Contratado,
21-1307-00-1141698-1-1,16,8011160,25220,Necesidades de dotación de personal medico  temporal - LABORATORISTA IV HCL,MES,3,3200,9600,MARCO ANTONIO NEGRETTY CHIRI,3200,9600,3,3200,9600,Contratado,
20-1606-00-1093221-1-1,1,5121000,34200,ZINC (COMO SULFATO),COMPRI MIDO,22000,5,11000,,,,22000,5,11000,Contratado,Cronograma 0
20-1606-00-1093221-1-1,2,5121000,34200,IBUPROFENO,COMPRI MIDO,20000,26,5200,,,,20000,26,5200,Contratado,Cronograma 0
20-1606-00-1093221-1-1,3,4214000,34200,ALCOHOL ETILICO (ETANOL),SOLUCIO N,2288,1212,27730.56,,,,2288,120,27456,Contratado,Cronograma 0
21-1221-00-1139196-1-1,1,4713180,34200,Desinfectantes para uso doméstico - ALCOHOL EN GEL DE 1 LT. (MARCA MILCAR),PAQ.(6 UNID.),7880,3337,26295.56,,,,7880,3337,26295.56,Contratado,Cronograma 0
21-1206-00-1147310-1-1,1,4231260,34200,Cámaras de uso tópico de oxigenoterapia de herida tópica - OXIGENO 99 % M3 MARCA 3 H INDUSTRIALES PROCEDENCIA NACIONAL,GAS,3222,15.5,49941,,,,3222,15.5,49941,Contratado,Cronograma 0
21-0418-03-1144261-1-1,1,1214190,34200,Oxígeno o - OXIGENO LIQUIDO MEDICINAL,METRO CUBICO,6660,75,49950,,,,6660,75,49950,Contratado,Cronograma 0
20-0138-00-1090717-1-1,1,4110000,43400,MONITOR MULTIPARAMETRICO NEONATAL,EQUIPO,100,29500,29500,,,,,,,No se presentaron proponentes,Cronograma 0
20-0138-00-1090717-1-1,2,4110000,43400,ANALIZADOR QUIMICO SEMICOMPUTARIZADO (ESPECTROFOTOMETRO),EQUIPO,200,18800,37600,,,,,,,No se presentaron proponentes,Cronograma 0
20-0138-00-1090717-1-1,3,4110000,43400,ESTUFA INCUBADORA CON CONVENCION NATURAL,EQUIPO,100,25000,25000,CORIMEX LTDA,23500,23500,10,23500,23500,Contratado,Cronograma 0
20-0138-00-1090717-1-1,4,4110000,43400,SILLON PARA HEMODIALISIS,EQUIPO,100,8821,8821,,,,,,,No se presentaron proponentes,Cronograma 0
20-0138-00-1090717-1-1,5,4110000,43400,FOTOTERAPIA NEONATAL CON PEDESTAL,EQUIPO,200,19000,38000,,,,,,,No se presentaron proponentes,Cronograma 0
20-0138-00-1090717-1-1,6,4110000,43400,COMPRESOR,EQUIPO,100,5568,5568,,,,,,,No se presentaron proponentes,Cronograma 0
